id_article,title,year,language,Nb_authors,Nb_male,Nb_female,theme
854,Méthodologie de définition de e-services pour la gestion des connaissances à partir d'un plateau de créativité : application au e-learning instrumental,2008,fr,3,3,0,Règles d’association et génération de connaissances
855,Mining Implications from Lattices of Closed Trees,2008,en,3,3,0,Apprentissage automatique et réseaux de connaissances
856,Modélisation conceptuelle des trajectoires,2008,fr,6,3,3,Apprentissage automatique et réseaux de connaissances
857,Nouvelle approche pour la recherche d'images par le contenu,2008,fr,2,0,2,Apprentissage automatique et réseaux de connaissances
858,Ontologies et raisonnement à partir de cas : Application à l'analyse des risques industriels,2008,fr,3,2,0,Ontologies et traitement sémantique du texte
859,Optimisation du Primal pour les SVM,2008,fr,2,1,1,Apprentissage automatique et réseaux de connaissances
860,Optimisation incrémentale de réseaux de neurones RBF pour la régression via un algorithme évolutionnaire : RBF-Gene,2008,fr,2,1,1,Apprentissage automatique et réseaux de connaissances
861,Pondération locale des variables en apprentissage numérique non-supervisé,2008,fr,3,3,0,Apprentissage automatique et réseaux de connaissances
862,Prétraitement des bases de données de réactions chimiques pour la fouille de schémas de réactions,2008,fr,3,2,1,Analyse de motifs et séquences dans les données
863,Principes d'Analyse des données symboliques et application à la détection d'anomalies sur des ouvrages publics,2008,fr,1,1,0,Analyse de motifs et séquences dans les données
864,Processus d'acquisition d'un dictionnaire de sigles et de leurs définitions à partir d'un corpus,2008,fr,3,3,0,Apprentissage automatique et réseaux de connaissances
865,Proposition d'une nouvelle approche de détection d'intrusions basée sur les règles associatives génériques de classification,2008,fr,3,2,1,Data mining et gestion de flux de données
866,Proposition pour l'intégration de l'analyse spatiale et de l'analyse multidimensionnelle,2008,fr,3,2,1,Apprentissage automatique et réseaux de connaissances
867,Recherche adaptative de structures de régulation génétique,2008,fr,2,1,1,Apprentissage automatique et réseaux de connaissances
868,Recherche d'images par noyaux sur graphes de régions,2008,fr,3,1,2,Apprentissage automatique et réseaux de connaissances
869,Recherche d'information personnalisée dans les bibliothèques numériques scientifiques,2008,fr,2,2,0,Apprentissage automatique et réseaux de connaissances
870,Recherche de motifs spatio-temporels de cas atypiques pour le trafic routier urbain,2008,fr,2,2,0,Analyse de séries temporelles et données spatio-temporelles
871,Requêtes alternatives dans le contexte d'un entrepôt de données génomiques,2008,fr,2,1,1,Analyse de motifs et séquences dans les données
872,Segmentation hiérarchique des cartes topologiques,2008,fr,2,1,1,Apprentissage automatique et réseaux de connaissances
873,Semantics of Spatial Window over Spatio-Temporal Data Stream,2008,en,2,1,0,Analyse de motifs et séquences dans les données
874,Sémantique et Réutilisation d'ontologie générique,2008,fr,2,0,2,Ontologies et traitement sémantique du texte
875,SOM pour la Classification Automatique Non supervisée de Documents Textuels basés sur Wordnet,2008,fr,4,4,0,Recherche d’information et traitement d’images
876,Stratégies de classification non supervisée basées sur fenêtres superposées : application aux données d'usage du Web,2008,fr,2,1,1,Recherche d’information et traitement d’images
877,Structure Inference of Bayesian Networks from Data: A New Approach Based on Generalized Conditional Entropy,2008,en,2,2,0,Visualisation et exploration interactive de données
878,Suppression des Itemsets Clés Non Essentiels en Classification basée sur les Règles d'Association,2008,fr,1,1,0,Data mining et gestion de flux de données
879,Système multi-agent argumentatif pour la classification des connaissances cruciales,2008,fr,2,0,2,Recherche d’information et traitement d’images
880,Un algorithme de classification topographique non supervisée à deux niveaux simultanés,2008,fr,2,2,0,Recherche d’information et traitement d’images
881,Un cyber cartogramme gravitationnel pour l'analyse visuelle de données spatiotemporelles complexes,2008,fr,2,2,0,Analyse de motifs et séquences dans les données
882,Un modèle d'espace vectoriel de concepts pour noyaux sémantiques,2008,fr,1,1,0,Apprentissage automatique et réseaux de connaissances
883,Un modèle et une algèbre pour les systèmes de gestion d'ontologies,2008,fr,3,2,1,Ontologies et traitement sémantique du texte
884,Un nouveau système immunitaire artificiel pour l'apprentissage non supervisé,2008,fr,3,3,0,Recherche d’information et traitement d’images
885,Un processus d'acquisition d'information pour les besoins de l'enrichissement des BDG,2008,fr,2,1,1,Apprentissage automatique et réseaux de connaissances
886,Un système de vote pour la classification de textes d'opinion,2008,fr,3,3,0,Recherche d’information et traitement d’images
887,Une aide à la découverte de mappings dans SomeRDFS,2008,fr,2,1,1,Apprentissage automatique et réseaux de connaissances
888,Une approche ensembliste inspirée du boosting en classification non supervisée,2008,fr,3,3,0,Recherche d’information et traitement d’images
889,Une approche ontologique pour automatiser le contrôle de conformité dans le domaine du bâtiment,2008,fr,4,2,2,Apprentissage automatique et réseaux de connaissances
890,Une J-mesure orientée pour élaguer des modèles de chroniques,2008,fr,2,2,0,Apprentissage automatique et réseaux de connaissances
891,Une mesure de similarité contextuelle pour l'aide à la navigation dans un treillis,2008,fr,5,1,4,Apprentissage automatique et réseaux de connaissances
892,Une nouvelle approche du boosting face aux données bruitées,2008,fr,2,1,1,Analyse de motifs et séquences dans les données
893,Une nouvelle méthode divisive en classification non supervisée pour des données symboliques intervalles,2008,fr,2,2,0,Recherche d’information et traitement d’images
894,Une proposition pour l'extraction de relations non prédicatives,2008,fr,1,0,1,Règles d’association et génération de connaissances
895,Utilisation du Web Sémantique pour la gestion d'une liste de diffusion d'une CoP,2008,fr,4,3,1,Extraction d’information et analyse documentaire web
896,Vers des Machines à Vecteurs de Support “Actionnables” : Une Approche Fondée sur le Classement,2008,fr,3,2,1,Apprentissage automatique et réseaux de connaissances
897,Vers l'exploitation de grandes masses de données,2008,fr,4,3,1,Analyse de motifs et séquences dans les données
898,Vers l'intégration de la prédiction dans les cubes OLAP,2008,fr,4,2,2,Apprentissage automatique et réseaux de connaissances
899,Vers une fouille sémantique des brevets : Application au domaine biomédical,2008,fr,3,2,1,Apprentissage automatique et réseaux de connaissances
900,Visualisation des motifs séquentiels extraits à partir d'un corpus en Ancien Français,2008,fr,7,4,2,Aide à la décision et analyse multidimensionnelle
901,Visualisation et classification des parcours de vie,2008,fr,5,5,0,Recherche d’information et traitement d’images
902,Web Content Data Mining : la classification croisée pour l'analyse textuelle d'un site Web,2008,fr,4,3,1,Extraction d’information et analyse documentaire web
903,Alignement de ressources sémantiques à partir de règles,2007,fr,2,0,2,Data mining et gestion de flux de données
904,Annotation et navigation de données archéologiques,2007,fr,4,3,1,Analyse de motifs et séquences dans les données
905,Annotation sémantique floue de tableaux guidée par une ontologie,2007,fr,4,2,2,Ontologies et traitement sémantique du texte
906,Application des réseaux bayésiens à l'analyse des facteurs impliqués dans le cancer du Nasopharynx,2007,fr,3,2,1,Apprentissage automatique et réseaux de connaissances
907,Apport du Web sémantique dans la réalisation d'un moteur de recherche géo-localisé à usage des entreprises,2007,fr,3,3,0,Extraction d’information et analyse documentaire web
908,Apprentissage actif d'émotions dans les dialogues Homme-Machine,2007,fr,3,2,1,Apprentissage automatique et réseaux de connaissances
909,Apprentissage semi-supervisé de fonctions d'ordonnancement,2007,fr,2,2,0,Apprentissage automatique et réseaux de connaissances
910,Apprentissage statistique de la topologie d'un ensemble de données étiquetées,2007,fr,3,3,0,Analyse de motifs et séquences dans les données
911,Approche connexionniste pour l'extraction de profils cas-témoins du cancer du Nasopharynx à partir des données issues d'une étude épidémiologique,2007,fr,4,3,1,Analyse de motifs et séquences dans les données
912,Approche logique pour la réconciliation de références,2007,fr,3,0,3,Apprentissage automatique et réseaux de connaissances
913,Calcul et représentation efficace de cubes de données pour une visualisation orientée pixel,2007,fr,2,2,0,Analyse de motifs et séquences dans les données
914,Caractérisation des transitions temporisées dans les logs de conversation de services Web,2007,fr,3,3,0,Extraction d’information et analyse documentaire web
915,Cartographie de l'organisation : une approche topologique des connaissances,2007,fr,5,3,2,Règles d’association et génération de connaissances
916,Choix des conclusions et validation des règles issues d'arbres de classification,2007,fr,3,3,0,Data mining et gestion de flux de données
917,Classement des fragments de documents XML par une méthode d'aide à la décision,2007,fr,2,1,1,Visualisation et exploration interactive de données
918,Classification de fonctions continues à l'aide d'une distribution et d'une densité définies dans un espace de dimension infinie,2007,fr,2,1,1,Recherche d’information et traitement d’images
919,Classification de grands ensembles de données avec un nouvel algorithme de SVM,2007,fr,2,2,0,Recherche d’information et traitement d’images
920,Classification supervisée de séquences biologiques basée sur les motifs et les matrices de substitution,2007,fr,3,3,0,Analyse de séries temporelles et données spatio-temporelles
921,Clustering : from model-based approaches to heuristic algorithms,2007,en,1,1,0,Règles d’association et génération de connaissances
922,Combinaison des cartes topologiques mixtes et des machines à vecteurs de support : une application pour la prédiction de perte de poids chez les obèses,2007,fr,5,3,2,Apprentissage automatique et réseaux de connaissances
923,Construction coopérative de carte de thèmes : vers une modélisation de l'activité socio-sémantique,2007,fr,4,4,0,Apprentissage automatique et réseaux de connaissances
